in Hz,Spectrum in dBm
1.0591E+04,-4.39084E+01
1.0593E+04,-4.23284E+01
1.0595E+04,-4.13484E+01
1.0596E+04,-4.11284E+01
1.0598E+04,-4.12684E+01
1.0600E+04,-4.14484E+01
1.0602E+04,-4.20084E+01
1.0603E+04,-4.35684E+01
1.0605E+04,-4.66484E+01
1.0607E+04,-5.17084E+01
1.0608E+04,-5.56484E+01
1.0610E+04,-5.23284E+01
1.0612E+04,-4.95284E+01
1.0613E+04,-4.83484E+01
1.0615E+04,-4.78284E+01
1.0617E+04,-4.72684E+01
1.0619E+04,-4.72684E+01
1.0620E+04,-4.87484E+01
1.0622E+04,-5.16284E+01
1.0624E+04,-5.33684E+01
1.0625E+04,-5.32884E+01
1.0627E+04,-5.20084E+01
1.0629E+04,-5.03084E+01
1.0631E+04,-4.93084E+01
1.0632E+04,-4.91284E+01
1.0634E+04,-4.94884E+01
1.0636E+04,-4.98284E+01
1.0637E+04,-4.95884E+01
1.0639E+04,-4.89284E+01
1.0641E+04,-4.84484E+01
1.0643E+04,-4.81684E+01
1.0644E+04,-4.74284E+01
1.0646E+04,-4.62284E+01
1.0648E+04,-4.53284E+01
1.0649E+04,-4.52084E+01
1.0651E+04,-4.59084E+01
1.0653E+04,-4.72684E+01
1.0654E+04,-4.87284E+01
1.0656E+04,-4.92484E+01
1.0658E+04,-4.83884E+01
1.0660E+04,-4.71284E+01
1.0661E+04,-4.66284E+01
1.0663E+04,-4.74284E+01
1.0665E+04,-4.91484E+01
1.0666E+04,-5.09084E+01
1.0668E+04,-5.21684E+01
1.0670E+04,-5.36284E+01
1.0672E+04,-5.62484E+01
1.0673E+04,-5.82484E+01
1.0675E+04,-5.69284E+01
1.0677E+04,-5.64484E+01
1.0678E+04,-5.73484E+01
1.0680E+04,-5.87484E+01
1.0682E+04,-5.98884E+01
1.0684E+04,-5.62884E+01
1.0685E+04,-5.48884E+01
1.0687E+04,-5.66084E+01
1.0689E+04,-5.61284E+01
1.0690E+04,-5.42084E+01
1.0692E+04,-5.32284E+01
1.0694E+04,-5.16484E+01
1.0696E+04,-4.93684E+01
1.0697E+04,-4.86684E+01
1.0699E+04,-5.00484E+01
1.0701E+04,-5.20684E+01
1.0702E+04,-5.28084E+01
1.0704E+04,-5.32284E+01
1.0706E+04,-5.42884E+01
1.0707E+04,-5.50884E+01
1.0709E+04,-5.65684E+01
1.0711E+04,-5.89484E+01
1.0713E+04,-5.84284E+01
1.0714E+04,-5.58284E+01
1.0716E+04,-5.49284E+01
1.0718E+04,-5.69084E+01
1.0719E+04,-5.99084E+01
1.0721E+04,-5.72684E+01
1.0723E+04,-5.46884E+01
1.0725E+04,-5.31084E+01
1.0726E+04,-5.12084E+01
1.0728E+04,-4.90284E+01
1.0730E+04,-4.73484E+01
1.0731E+04,-4.67084E+01
1.0733E+04,-4.67284E+01
1.0735E+04,-4.63684E+01
1.0737E+04,-4.53684E+01
1.0738E+04,-4.46284E+01
1.0740E+04,-4.47484E+01
1.0742E+04,-4.56484E+01
1.0743E+04,-4.68284E+01
1.0745E+04,-4.75684E+01
1.0747E+04,-4.73084E+01
1.0748E+04,-4.66884E+01
1.0750E+04,-4.66684E+01
1.0752E+04,-4.70084E+01
1.0754E+04,-4.68484E+01
1.0755E+04,-4.60084E+01
1.0757E+04,-4.53284E+01
1.0759E+04,-4.51884E+01
1.0760E+04,-4.51884E+01
1.0762E+04,-4.50284E+01
1.0764E+04,-4.51084E+01
1.0766E+04,-4.57084E+01
1.0767E+04,-4.68284E+01
1.0769E+04,-4.89684E+01
1.0771E+04,-5.32884E+01
1.0772E+04,-5.95284E+01
1.0774E+04,-5.68884E+01
1.0776E+04,-5.42284E+01
1.0778E+04,-5.34084E+01
1.0779E+04,-5.44084E+01
1.0781E+04,-5.90084E+01
1.0783E+04,-5.90084E+01
1.0784E+04,-5.35284E+01
1.0786E+04,-5.15284E+01
1.0788E+04,-5.03284E+01
1.0790E+04,-4.88084E+01
1.0791E+04,-4.74884E+01
1.0793E+04,-4.66284E+01
1.0795E+04,-4.58284E+01
1.0796E+04,-4.51484E+01
1.0798E+04,-4.51084E+01
1.0800E+04,-4.60084E+01
1.0801E+04,-4.81284E+01
1.0803E+04,-5.15084E+01
1.0805E+04,-5.55084E+01
1.0807E+04,-5.89684E+01
1.0808E+04,-6.23284E+01
1.0810E+04,-6.62284E+01
1.0812E+04,-6.06884E+01
1.0813E+04,-5.66084E+01
1.0815E+04,-5.54484E+01
1.0817E+04,-5.49684E+01
1.0819E+04,-5.23284E+01
1.0820E+04,-4.79484E+01
1.0822E+04,-4.47284E+01
1.0824E+04,-4.37084E+01
1.0825E+04,-4.45484E+01
1.0827E+04,-4.56884E+01
1.0829E+04,-4.55084E+01
1.0831E+04,-4.48284E+01
1.0832E+04,-4.54684E+01
1.0834E+04,-4.80484E+01
1.0836E+04,-5.15084E+01
1.0837E+04,-5.25084E+01
1.0839E+04,-5.17084E+01
1.0841E+04,-5.13484E+01
1.0842E+04,-5.22284E+01
1.0844E+04,-5.40484E+01
1.0846E+04,-5.42684E+01
1.0848E+04,-5.28684E+01
1.0849E+04,-5.03684E+01
1.0851E+04,-4.87284E+01
1.0853E+04,-4.90284E+01
1.0854E+04,-5.12884E+01
1.0856E+04,-5.50284E+01
1.0858E+04,-5.98084E+01
1.0860E+04,-6.79484E+01
1.0861E+04,-6.35884E+01
1.0863E+04,-5.67284E+01
1.0865E+04,-5.66084E+01
1.0866E+04,-6.67084E+01
1.0868E+04,-5.60484E+01
1.0870E+04,-5.12684E+01
1.0872E+04,-5.05284E+01
1.0873E+04,-5.10484E+01
1.0875E+04,-5.08884E+01
1.0877E+04,-4.98884E+01
1.0878E+04,-4.90884E+01
1.0880E+04,-4.87084E+01
1.0882E+04,-4.83684E+01
1.0884E+04,-4.80484E+01
1.0885E+04,-4.77684E+01
1.0887E+04,-4.75684E+01
1.0889E+04,-4.76484E+01
1.0890E+04,-4.80284E+01
1.0892E+04,-4.86284E+01
1.0894E+04,-4.90084E+01
1.0895E+04,-4.84884E+01
1.0897E+04,-4.76684E+01
1.0899E+04,-4.78084E+01
1.0901E+04,-4.88084E+01
1.0902E+04,-4.94284E+01
1.0904E+04,-4.90884E+01
1.0906E+04,-4.88084E+01
1.0907E+04,-4.88884E+01
1.0909E+04,-4.86284E+01
1.0911E+04,-4.77684E+01
1.0913E+04,-4.65084E+01
1.0914E+04,-4.53284E+01
1.0916E+04,-4.45684E+01
1.0918E+04,-4.42684E+01
1.0919E+04,-4.47084E+01
1.0921E+04,-4.60484E+01
1.0923E+04,-4.76284E+01
1.0925E+04,-4.83884E+01
1.0926E+04,-4.83884E+01
1.0928E+04,-4.85884E+01
1.0930E+04,-4.88084E+01
1.0931E+04,-4.79484E+01
1.0933E+04,-4.63484E+01
1.0935E+04,-4.53484E+01
1.0936E+04,-4.55684E+01
1.0938E+04,-4.70684E+01
1.0940E+04,-5.00684E+01
1.0942E+04,-5.46084E+01
1.0943E+04,-5.58684E+01
1.0945E+04,-5.32284E+01
1.0947E+04,-5.17284E+01
1.0948E+04,-5.09484E+01
1.0950E+04,-5.05884E+01
1.0952E+04,-5.13684E+01
1.0954E+04,-5.34884E+01
1.0955E+04,-5.40484E+01
1.0957E+04,-5.20484E+01
1.0959E+04,-5.09484E+01
1.0960E+04,-5.15084E+01
1.0962E+04,-5.25884E+01
1.0964E+04,-5.15284E+01
1.0966E+04,-4.92684E+01
1.0967E+04,-4.75484E+01
1.0969E+04,-4.65484E+01
1.0971E+04,-4.61284E+01
1.0972E+04,-4.62884E+01
1.0974E+04,-4.68284E+01
1.0976E+04,-4.74284E+01
1.0978E+04,-4.83084E+01
1.0979E+04,-4.96084E+01
1.0981E+04,-5.01284E+01
1.0983E+04,-4.96484E+01
1.0984E+04,-4.91884E+01
1.0986E+04,-4.84884E+01
1.0988E+04,-4.74284E+01
1.0989E+04,-4.77484E+01
1.0991E+04,-4.50684E+01
1.0993E+04,-3.60084E+01
1.0995E+04,-3.02084E+01
1.0996E+04,-2.73284E+01
1.0998E+04,-2.63684E+01
1.1000E+04,-2.62684E+01
1.1001E+04,-2.62884E+01
1.1003E+04,-2.68084E+01
1.1005E+04,-2.88084E+01
1.1007E+04,-3.30284E+01
1.1008E+04,-3.96884E+01
1.1010E+04,-4.78684E+01
1.1012E+04,-5.27684E+01
1.1013E+04,-5.36284E+01
1.1015E+04,-5.58484E+01
1.1017E+04,-5.70684E+01
1.1019E+04,-5.35084E+01
1.1020E+04,-5.17884E+01
1.1022E+04,-5.19484E+01
1.1024E+04,-5.27684E+01
1.1025E+04,-5.42684E+01
1.1027E+04,-5.90884E+01
1.1029E+04,-5.74884E+01
1.1030E+04,-4.98284E+01
1.1032E+04,-4.58884E+01
1.1034E+04,-4.38684E+01
1.1036E+04,-4.29484E+01
1.1037E+04,-4.28484E+01
1.1039E+04,-4.35084E+01
1.1041E+04,-4.48684E+01
1.1042E+04,-4.63884E+01
1.1044E+04,-4.74684E+01
1.1046E+04,-4.79484E+01
1.1048E+04,-4.82284E+01
1.1049E+04,-4.90284E+01
1.1051E+04,-5.11084E+01
1.1053E+04,-5.47684E+01
1.1054E+04,-5.94284E+01
1.1056E+04,-6.25484E+01
1.1058E+04,-5.98684E+01
1.1060E+04,-5.51084E+01
1.1061E+04,-5.24484E+01
1.1063E+04,-5.16484E+01
1.1065E+04,-5.21284E+01
1.1066E+04,-5.37684E+01
1.1068E+04,-5.65084E+01
1.1070E+04,-5.63084E+01
1.1072E+04,-5.37884E+01
1.1073E+04,-5.22684E+01
1.1075E+04,-5.07084E+01
1.1077E+04,-4.90884E+01
1.1078E+04,-4.78284E+01
1.1080E+04,-4.70084E+01
1.1082E+04,-4.70284E+01
1.1083E+04,-4.83484E+01
1.1085E+04,-5.12084E+01
1.1087E+04,-5.42084E+01
1.1089E+04,-5.46484E+01
1.1090E+04,-5.52484E+01
1.1092E+04,-6.00284E+01
1.1094E+04,-5.98484E+01
1.1095E+04,-5.24684E+01
1.1097E+04,-4.94284E+01
1.1099E+04,-4.78884E+01
1.1101E+04,-4.68084E+01
1.1102E+04,-4.66084E+01
1.1104E+04,-4.81684E+01
1.1106E+04,-5.20084E+01
1.1107E+04,-5.48284E+01
1.1109E+04,-5.13084E+01
1.1111E+04,-4.86284E+01
1.1113E+04,-4.75684E+01
1.1114E+04,-4.74084E+01
1.1116E+04,-4.76484E+01
1.1118E+04,-4.85284E+01
1.1119E+04,-5.07684E+01
1.1121E+04,-5.54284E+01
1.1123E+04,-6.00284E+01
1.1124E+04,-5.42484E+01
1.1126E+04,-5.18284E+01
1.1128E+04,-5.20684E+01
1.1130E+04,-5.33684E+01
1.1131E+04,-5.31084E+01
1.1133E+04,-5.21084E+01
1.1135E+04,-5.13884E+01
1.1136E+04,-5.01484E+01
1.1138E+04,-4.88484E+01
1.1140E+04,-4.81684E+01
1.1142E+04,-4.79884E+01
1.1143E+04,-4.80484E+01
1.1145E+04,-4.86884E+01
1.1147E+04,-5.02284E+01
1.1148E+04,-5.12684E+01
1.1150E+04,-5.05284E+01
1.1152E+04,-4.93684E+01
1.1154E+04,-4.85484E+01
1.1155E+04,-4.79884E+01
1.1157E+04,-4.78484E+01
1.1159E+04,-4.85284E+01
1.1160E+04,-5.00284E+01
1.1162E+04,-5.20084E+01
1.1164E+04,-5.34884E+01
1.1166E+04,-5.33684E+01
1.1167E+04,-5.20684E+01
1.1169E+04,-5.04284E+01
1.1171E+04,-4.85284E+01
1.1172E+04,-4.72084E+01
1.1174E+04,-4.68684E+01
1.1176E+04,-4.73084E+01
1.1177E+04,-4.80484E+01
1.1179E+04,-4.90084E+01
1.1181E+04,-4.97684E+01
1.1183E+04,-4.87684E+01
1.1184E+04,-4.65284E+01
1.1186E+04,-4.53484E+01
1.1188E+04,-4.57084E+01
1.1189E+04,-4.72084E+01
1.1191E+04,-4.98484E+01
1.1193E+04,-5.28684E+01
1.1195E+04,-5.11084E+01
1.1196E+04,-4.85484E+01
1.1198E+04,-4.81084E+01
1.1200E+04,-4.95084E+01
1.1201E+04,-5.18884E+01
1.1203E+04,-5.64884E+01
1.1205E+04,-7.53084E+01
1.1207E+04,-5.97884E+01
1.1208E+04,-5.54684E+01
1.1210E+04,-5.40284E+01
1.1212E+04,-5.39484E+01
1.1213E+04,-5.40284E+01
1.1215E+04,-5.34484E+01
1.1217E+04,-5.26484E+01
1.1218E+04,-5.29484E+01
1.1220E+04,-5.53084E+01
1.1222E+04,-6.00084E+01
1.1224E+04,-5.80884E+01
1.1225E+04,-5.37084E+01
1.1227E+04,-5.13884E+01
1.1229E+04,-5.02484E+01
1.1230E+04,-5.04684E+01
1.1232E+04,-5.24684E+01
1.1234E+04,-5.58484E+01
1.1236E+04,-5.44684E+01
1.1237E+04,-4.98684E+01
1.1239E+04,-4.65284E+01
1.1241E+04,-4.46284E+01
1.1242E+04,-4.37884E+01
1.1244E+04,-4.36884E+01
1.1246E+04,-4.44684E+01
1.1248E+04,-4.63484E+01
1.1249E+04,-4.95684E+01
1.1251E+04,-5.40884E+01
1.1253E+04,-5.70084E+01
1.1254E+04,-5.31884E+01
1.1256E+04,-5.11284E+01
1.1258E+04,-5.32284E+01
1.1260E+04,-6.25484E+01
1.1261E+04,-6.37084E+01
1.1263E+04,-5.61484E+01
1.1265E+04,-5.21284E+01
1.1266E+04,-4.90684E+01
1.1268E+04,-4.81284E+01
1.1270E+04,-4.91684E+01
1.1271E+04,-5.18284E+01
1.1273E+04,-5.49484E+01
1.1275E+04,-5.44884E+01
1.1277E+04,-5.16284E+01
1.1278E+04,-4.93084E+01
1.1280E+04,-4.80684E+01
1.1282E+04,-4.77284E+01
1.1283E+04,-4.80884E+01
1.1285E+04,-4.80884E+01
1.1287E+04,-4.72284E+01
1.1289E+04,-4.64884E+01
1.1290E+04,-4.63084E+01
1.1292E+04,-4.67884E+01
1.1294E+04,-4.80084E+01
1.1295E+04,-5.01284E+01
1.1297E+04,-5.28684E+01
1.1299E+04,-5.50684E+01
1.1301E+04,-5.57684E+01
1.1302E+04,-5.64284E+01
1.1304E+04,-5.68484E+01
1.1306E+04,-5.69284E+01
1.1307E+04,-5.74684E+01
1.1309E+04,-5.75284E+01
1.1311E+04,-5.46084E+01
1.1312E+04,-5.19684E+01
1.1314E+04,-5.15084E+01
1.1316E+04,-5.23084E+01
1.1318E+04,-5.26484E+01
1.1319E+04,-5.16684E+01
1.1321E+04,-5.00684E+01
1.1323E+04,-4.83484E+01
1.1324E+04,-4.68084E+01
1.1326E+04,-4.57284E+01
1.1328E+04,-4.53484E+01
1.1330E+04,-4.58084E+01
1.1331E+04,-4.74884E+01
1.1333E+04,-5.07284E+01
1.1335E+04,-5.51484E+01
1.1336E+04,-5.76484E+01
1.1338E+04,-5.34484E+01
1.1340E+04,-4.96484E+01
1.1342E+04,-4.74684E+01
1.1343E+04,-4.62484E+01
1.1345E+04,-4.55684E+01
1.1347E+04,-4.51284E+01
1.1348E+04,-4.45484E+01
1.1350E+04,-4.38684E+01
1.1352E+04,-4.35884E+01
1.1354E+04,-4.39284E+01
1.1355E+04,-4.46884E+01
1.1357E+04,-4.58484E+01
1.1359E+04,-4.74684E+01
1.1360E+04,-4.89884E+01
1.1362E+04,-4.96484E+01
1.1364E+04,-5.02484E+01
1.1365E+04,-5.19484E+01
1.1367E+04,-5.46084E+01
1.1369E+04,-5.65684E+01
1.1371E+04,-5.60484E+01
1.1372E+04,-5.47084E+01
1.1374E+04,-5.48284E+01
1.1376E+04,-5.61084E+01
1.1377E+04,-5.61084E+01
1.1379E+04,-5.45884E+01
1.1381E+04,-5.28484E+01
1.1383E+04,-5.13484E+01
1.1384E+04,-5.06284E+01
1.1386E+04,-5.06284E+01
1.1388E+04,-5.12084E+01
1.1389E+04,-5.23284E+01
1.1391E+04,-5.21284E+01
1.1393E+04,-4.97484E+01
1.1395E+04,-4.74084E+01
1.1396E+04,-4.63484E+01
1.1398E+04,-4.65684E+01
1.1400E+04,-4.72084E+01
1.1401E+04,-4.73684E+01
1.1403E+04,-4.72884E+01
1.1405E+04,-4.77684E+01
1.1406E+04,-4.89484E+01
1.1408E+04,-5.04884E+01
1.1410E+04,-5.24484E+01
1.1412E+04,-5.61084E+01
1.1413E+04,-6.16484E+01
1.1415E+04,-6.26484E+01
1.1417E+04,-6.10484E+01
1.1418E+04,-6.02084E+01
1.1420E+04,-5.90884E+01
1.1422E+04,-5.57484E+01
1.1424E+04,-5.42684E+01
1.1425E+04,-5.34484E+01
1.1427E+04,-5.15684E+01
1.1429E+04,-4.97084E+01
1.1430E+04,-4.89284E+01
1.1432E+04,-4.90684E+01
1.1434E+04,-4.99284E+01
1.1436E+04,-5.15284E+01
1.1437E+04,-5.40084E+01
1.1439E+04,-5.71484E+01
1.1441E+04,-6.00284E+01
1.1442E+04,-6.00484E+01
1.1444E+04,-5.77684E+01
1.1446E+04,-5.68684E+01
1.1448E+04,-5.80284E+01
1.1449E+04,-5.71684E+01
1.1451E+04,-5.44084E+01
1.1453E+04,-5.33684E+01
1.1454E+04,-5.42284E+01
1.1456E+04,-5.56884E+01
1.1458E+04,-5.54884E+01
1.1459E+04,-5.45284E+01
1.1461E+04,-5.41884E+01
1.1463E+04,-5.46084E+01
1.1465E+04,-5.48684E+01
1.1466E+04,-5.52684E+01
1.1468E+04,-5.60684E+01
1.1470E+04,-5.64884E+01
1.1471E+04,-5.53084E+01
1.1473E+04,-5.26884E+01
1.1475E+04,-5.02484E+01
1.1477E+04,-4.89484E+01
1.1478E+04,-4.92484E+01
1.1480E+04,-5.14484E+01
1.1482E+04,-5.60684E+01
1.1483E+04,-6.42284E+01
1.1485E+04,-7.89484E+01
1.1487E+04,-7.66284E+01
1.1489E+04,-7.01684E+01
1.1490E+04,-5.07284E+01
1.1492E+04,-3.77884E+01
1.1494E+04,-2.99284E+01
1.1495E+04,-2.54484E+01
1.1497E+04,-2.34684E+01
1.1499E+04,-2.30084E+01
1.1500E+04,-2.30284E+01
1.1502E+04,-2.32484E+01
1.1504E+04,-2.44084E+01
1.1506E+04,-2.75684E+01
1.1507E+04,-3.35884E+01
1.1509E+04,-4.39884E+01
1.1511E+04,-6.79084E+01
1.1512E+04,-5.62084E+01
1.1514E+04,-5.77684E+01
1.1516E+04,-6.42484E+01
1.1518E+04,-6.74884E+01
1.1519E+04,-6.07884E+01
1.1521E+04,-5.48884E+01
1.1523E+04,-5.08484E+01
1.1524E+04,-4.85884E+01
1.1526E+04,-4.77284E+01
1.1528E+04,-4.72484E+01
1.1530E+04,-4.62284E+01
1.1531E+04,-4.51684E+01
1.1533E+04,-4.49884E+01
1.1535E+04,-4.56684E+01
1.1536E+04,-4.64684E+01
1.1538E+04,-4.72684E+01
1.1540E+04,-4.85284E+01
1.1542E+04,-4.96884E+01
1.1543E+04,-4.96684E+01
1.1545E+04,-4.94884E+01
1.1547E+04,-5.03884E+01
1.1548E+04,-5.25884E+01
1.1550E+04,-5.54484E+01
1.1552E+04,-5.89484E+01
1.1553E+04,-6.40884E+01
1.1555E+04,-6.31884E+01
1.1557E+04,-5.87684E+01
1.1559E+04,-5.53684E+01
1.1560E+04,-5.24084E+01
1.1562E+04,-4.99284E+01
1.1564E+04,-4.86484E+01
1.1565E+04,-4.90884E+01
1.1567E+04,-5.17084E+01
1.1569E+04,-5.70684E+01
1.1571E+04,-6.51284E+01
1.1572E+04,-7.06684E+01
1.1574E+04,-6.72684E+01
1.1576E+04,-6.45484E+01
1.1577E+04,-6.11084E+01
1.1579E+04,-5.71284E+01
1.1581E+04,-5.27284E+01
1.1583E+04,-4.91084E+01
1.1584E+04,-4.67284E+01
1.1586E+04,-4.55484E+01
1.1588E+04,-4.53884E+01
1.1589E+04,-4.62484E+01
1.1591E+04,-4.90084E+01
1.1593E+04,-5.75084E+01
1.1594E+04,-6.03884E+01
1.1596E+04,-5.38684E+01
1.1598E+04,-5.51484E+01
1.1600E+04,-5.67884E+01
1.1601E+04,-5.30284E+01
1.1603E+04,-4.95084E+01
1.1605E+04,-4.77084E+01
1.1606E+04,-4.76884E+01
1.1608E+04,-4.91084E+01
1.1610E+04,-5.18484E+01
1.1612E+04,-5.66284E+01
1.1613E+04,-6.58284E+01
1.1615E+04,-7.74484E+01
1.1617E+04,-7.74284E+01
1.1618E+04,-6.76084E+01
1.1620E+04,-6.25884E+01
1.1622E+04,-6.61484E+01
1.1624E+04,-6.87484E+01
1.1625E+04,-5.80484E+01
1.1627E+04,-5.45484E+01
1.1629E+04,-5.24484E+01
1.1630E+04,-5.02084E+01
1.1632E+04,-4.81684E+01
1.1634E+04,-4.67084E+01
1.1636E+04,-4.55484E+01
1.1637E+04,-4.43884E+01
1.1639E+04,-4.36284E+01
1.1641E+04,-4.37284E+01
1.1642E+04,-4.46884E+01
1.1644E+04,-4.58084E+01
1.1646E+04,-4.62684E+01
1.1647E+04,-4.65484E+01
1.1649E+04,-4.80684E+01
1.1651E+04,-5.18884E+01
1.1653E+04,-5.79084E+01
1.1654E+04,-6.45484E+01
1.1656E+04,-7.34484E+01
1.1658E+04,-5.95484E+01
1.1659E+04,-5.22684E+01
1.1661E+04,-4.91684E+01
1.1663E+04,-4.86284E+01
1.1665E+04,-4.95484E+01
1.1666E+04,-5.12084E+01
1.1668E+04,-5.41684E+01
1.1670E+04,-5.94884E+01
1.1671E+04,-5.26484E+01
1.1673E+04,-4.71884E+01
1.1675E+04,-4.50484E+01
1.1677E+04,-4.51484E+01
1.1678E+04,-4.69884E+01
1.1680E+04,-5.00484E+01
1.1682E+04,-5.29484E+01
1.1683E+04,-5.21084E+01
1.1685E+04,-4.92684E+01
1.1687E+04,-4.78884E+01
1.1688E+04,-4.87084E+01
1.1690E+04,-5.16284E+01
1.1692E+04,-5.53884E+01
1.1694E+04,-5.77284E+01
1.1695E+04,-5.79284E+01
1.1697E+04,-5.58484E+01
1.1699E+04,-5.21284E+01
1.1700E+04,-4.93684E+01
1.1702E+04,-4.78484E+01
1.1704E+04,-4.73084E+01
1.1706E+04,-4.72484E+01
1.1707E+04,-4.73084E+01
1.1709E+04,-4.74884E+01
1.1711E+04,-4.78884E+01
1.1712E+04,-4.87284E+01
1.1714E+04,-4.99284E+01
1.1716E+04,-5.06684E+01
1.1718E+04,-5.02084E+01
1.1719E+04,-4.95084E+01
1.1721E+04,-4.94484E+01
1.1723E+04,-4.93884E+01
1.1724E+04,-4.84884E+01
1.1726E+04,-4.69884E+01
1.1728E+04,-4.55284E+01
1.1730E+04,-4.44684E+01
1.1731E+04,-4.42484E+01
1.1733E+04,-4.51084E+01
1.1735E+04,-4.69284E+01
1.1736E+04,-4.91684E+01
1.1738E+04,-5.15284E+01
1.1740E+04,-5.39284E+01
1.1741E+04,-5.74684E+01
1.1743E+04,-6.11484E+01
1.1745E+04,-5.75684E+01
1.1747E+04,-5.56884E+01
1.1748E+04,-5.57684E+01
1.1750E+04,-5.49484E+01
1.1752E+04,-5.26484E+01
1.1753E+04,-5.03084E+01
1.1755E+04,-4.90484E+01
1.1757E+04,-4.86284E+01
1.1759E+04,-4.81884E+01
1.1760E+04,-4.71484E+01
1.1762E+04,-4.58284E+01
1.1764E+04,-4.50084E+01
1.1765E+04,-4.50884E+01
1.1767E+04,-4.59684E+01
1.1769E+04,-4.74084E+01
1.1771E+04,-4.91084E+01
1.1772E+04,-5.08084E+01
1.1774E+04,-5.22684E+01
1.1776E+04,-5.37884E+01
1.1777E+04,-5.54684E+01
1.1779E+04,-5.68284E+01
1.1781E+04,-5.71284E+01
1.1782E+04,-5.68684E+01
1.1784E+04,-6.03684E+01
1.1786E+04,-6.09684E+01
1.1788E+04,-5.15884E+01
1.1789E+04,-4.79484E+01
1.1791E+04,-4.66084E+01
1.1793E+04,-4.63484E+01
1.1794E+04,-4.70084E+01
1.1796E+04,-4.88884E+01
1.1798E+04,-5.19684E+01
1.1800E+04,-5.55484E+01
1.1801E+04,-5.93684E+01
1.1803E+04,-6.30684E+01
1.1805E+04,-6.03884E+01
1.1806E+04,-5.75284E+01
1.1808E+04,-5.53484E+01
1.1810E+04,-5.31484E+01
1.1812E+04,-5.15284E+01
1.1813E+04,-5.06684E+01
1.1815E+04,-5.02484E+01
1.1817E+04,-5.08284E+01
1.1818E+04,-5.37684E+01
1.1820E+04,-6.05484E+01
1.1822E+04,-6.43484E+01
1.1824E+04,-5.93084E+01
1.1825E+04,-5.62684E+01
1.1827E+04,-5.40684E+01
1.1829E+04,-5.34684E+01
1.1830E+04,-5.61484E+01
1.1832E+04,-6.08084E+01
1.1834E+04,-6.09684E+01
1.1835E+04,-6.43484E+01
1.1837E+04,-6.45884E+01
1.1839E+04,-5.93084E+01
1.1841E+04,-5.54884E+01
1.1842E+04,-5.21684E+01
1.1844E+04,-5.02084E+01
1.1846E+04,-5.01884E+01
1.1847E+04,-5.11884E+01
1.1849E+04,-5.12284E+01
1.1851E+04,-5.00484E+01
1.1853E+04,-4.92484E+01
1.1854E+04,-4.94484E+01
1.1856E+04,-4.99684E+01
1.1858E+04,-5.01284E+01
1.1859E+04,-5.04884E+01
1.1861E+04,-5.33684E+01
1.1863E+04,-6.54884E+01
1.1865E+04,-5.89884E+01
1.1866E+04,-5.39284E+01
1.1868E+04,-5.24484E+01
1.1870E+04,-5.09084E+01
1.1871E+04,-4.90084E+01
1.1873E+04,-4.74684E+01
1.1875E+04,-4.69684E+01
1.1876E+04,-4.75884E+01
1.1878E+04,-4.83884E+01
1.1880E+04,-4.81884E+01
1.1882E+04,-4.74084E+01
1.1883E+04,-4.70484E+01
1.1885E+04,-4.73884E+01
1.1887E+04,-4.79484E+01
1.1888E+04,-4.80484E+01
1.1890E+04,-4.76484E+01
1.1892E+04,-4.77084E+01
1.1894E+04,-4.89484E+01
1.1895E+04,-5.14684E+01
1.1897E+04,-5.40084E+01
1.1899E+04,-5.47684E+01
1.1900E+04,-5.41684E+01
1.1902E+04,-5.12284E+01
1.1904E+04,-4.74884E+01
1.1906E+04,-4.52084E+01
1.1907E+04,-4.48884E+01
1.1909E+04,-4.61084E+01
1.1911E+04,-4.81284E+01
1.1912E+04,-5.04484E+01
1.1914E+04,-5.34284E+01
1.1916E+04,-5.90484E+01
1.1918E+04,-7.17684E+01
1.1919E+04,-6.57284E+01
1.1921E+04,-6.12684E+01
1.1923E+04,-5.62284E+01
1.1924E+04,-5.25084E+01
1.1926E+04,-5.05084E+01
1.1928E+04,-4.94084E+01
1.1929E+04,-4.80484E+01
1.1931E+04,-4.63284E+01
1.1933E+04,-4.53084E+01
1.1935E+04,-4.58084E+01
1.1936E+04,-4.79484E+01
1.1938E+04,-5.09084E+01
1.1940E+04,-5.21084E+01
1.1941E+04,-4.97684E+01
1.1943E+04,-4.66284E+01
1.1945E+04,-4.46084E+01
1.1947E+04,-4.38284E+01
1.1948E+04,-4.39284E+01
1.1950E+04,-4.42484E+01
1.1952E+04,-4.44884E+01
1.1953E+04,-4.49284E+01
1.1955E+04,-4.64484E+01
1.1957E+04,-5.00684E+01
1.1959E+04,-5.54484E+01
1.1960E+04,-5.53684E+01
1.1962E+04,-5.38884E+01
1.1964E+04,-5.41884E+01
1.1965E+04,-5.52884E+01
1.1967E+04,-5.65084E+01
1.1969E+04,-5.80884E+01
1.1970E+04,-5.98084E+01
1.1972E+04,-5.81684E+01
1.1974E+04,-5.58484E+01
1.1976E+04,-5.58884E+01
1.1977E+04,-5.66084E+01
1.1979E+04,-5.49084E+01
1.1981E+04,-5.28484E+01
1.1982E+04,-5.05884E+01
1.1984E+04,-4.79684E+01
1.1986E+04,-4.57884E+01
1.1988E+04,-4.43484E+01
1.1989E+04,-4.37684E+01
1.1991E+04,-4.28484E+01
1.1993E+04,-3.66284E+01
1.1994E+04,-3.07084E+01
