in s,C1 in V
-1.8435392E-03,4.77793E-02
-1.8435104E-03,4.72910E-02
-1.8434816E-03,4.77793E-02
-1.8434528E-03,4.72910E-02
-1.8434240E-03,4.72910E-02
-1.8433952E-03,4.72910E-02
-1.8433664E-03,4.77793E-02
-1.8433376E-03,4.92441E-02
-1.8433088E-03,4.82676E-02
-1.8432800E-03,4.92441E-02
-1.8432512E-03,4.82676E-02
-1.8432224E-03,4.87559E-02
-1.8431936E-03,4.68027E-02
-1.8431648E-03,4.82676E-02
-1.8431360E-03,4.87559E-02
-1.8431072E-03,4.92441E-02
-1.8430784E-03,4.82676E-02
-1.8430496E-03,4.87559E-02
-1.8430208E-03,4.82676E-02
-1.8429920E-03,4.87559E-02
-1.8429632E-03,4.82676E-02
-1.8429344E-03,4.72910E-02
-1.8429056E-03,4.77793E-02
-1.8428768E-03,4.82676E-02
-1.8428480E-03,4.72910E-02
-1.8428192E-03,4.72910E-02
-1.8427904E-03,4.82676E-02
-1.8427616E-03,4.82676E-02
-1.8427328E-03,4.72910E-02
-1.8427040E-03,4.82676E-02
-1.8426752E-03,4.72910E-02
-1.8426464E-03,4.82676E-02
-1.8426176E-03,4.58262E-02
-1.8425888E-03,4.77793E-02
-1.8425600E-03,4.77793E-02
-1.8425312E-03,4.72910E-02
-1.8425024E-03,4.72910E-02
-1.8424736E-03,4.63145E-02
-1.8424448E-03,4.72910E-02
-1.8424160E-03,4.77793E-02
-1.8423872E-03,4.72910E-02
-1.8423584E-03,4.68027E-02
-1.8423296E-03,4.72910E-02
-1.8423008E-03,4.77793E-02
-1.8422720E-03,4.82676E-02
-1.8422432E-03,4.87559E-02
-1.8422144E-03,4.92441E-02
-1.8421856E-03,4.77793E-02
-1.8421568E-03,4.82676E-02
-1.8421280E-03,4.77793E-02
-1.8420992E-03,4.82676E-02
-1.8420704E-03,4.92441E-02
-1.8420416E-03,4.68027E-02
-1.8420128E-03,4.72910E-02
-1.8419840E-03,4.82676E-02
-1.8419552E-03,4.77793E-02
-1.8419264E-03,4.58262E-02
-1.8418976E-03,4.72910E-02
-1.8418688E-03,4.82676E-02
-1.8418400E-03,4.77793E-02
-1.8418112E-03,4.77793E-02
-1.8417824E-03,4.68027E-02
-1.8417536E-03,4.68027E-02
-1.8417248E-03,4.63145E-02
-1.8416960E-03,4.82676E-02
-1.8416672E-03,4.87559E-02
-1.8416384E-03,4.72910E-02
-1.8416096E-03,4.77793E-02
-1.8415808E-03,4.77793E-02
-1.8415520E-03,4.72910E-02
-1.8415232E-03,4.92441E-02
-1.8414944E-03,4.58262E-02
-1.8414656E-03,4.77793E-02
-1.8414368E-03,4.72910E-02
-1.8414080E-03,4.77793E-02
-1.8413792E-03,4.87559E-02
-1.8413504E-03,4.77793E-02
-1.8413216E-03,4.77793E-02
-1.8412928E-03,4.82676E-02
-1.8412640E-03,4.72910E-02
-1.8412352E-03,4.77793E-02
-1.8412064E-03,4.82676E-02
-1.8411776E-03,4.77793E-02
-1.8411488E-03,4.68027E-02
-1.8411200E-03,4.77793E-02
-1.8410912E-03,4.92441E-02
-1.8410624E-03,4.72910E-02
-1.8410336E-03,4.72910E-02
-1.8410048E-03,4.72910E-02
-1.8409760E-03,4.72910E-02
-1.8409472E-03,4.77793E-02
-1.8409184E-03,4.82676E-02
-1.8408896E-03,5.02207E-02
-1.8408608E-03,4.72910E-02
-1.8408320E-03,4.82676E-02
-1.8408032E-03,4.87559E-02
-1.8407744E-03,4.72910E-02
-1.8407456E-03,4.77793E-02
-1.8407168E-03,4.77793E-02
-1.8406880E-03,4.87559E-02
-1.8406592E-03,4.97324E-02
-1.8406304E-03,4.97324E-02
-1.8406016E-03,4.87559E-02
-1.8405728E-03,4.87559E-02
-1.8405440E-03,4.87559E-02
-1.8405152E-03,4.77793E-02
-1.8404864E-03,4.82676E-02
-1.8404576E-03,4.72910E-02
-1.8404288E-03,4.77793E-02
-1.8404000E-03,4.77793E-02
-1.8403712E-03,4.92441E-02
-1.8403424E-03,4.87559E-02
-1.8403136E-03,4.82676E-02
-1.8402848E-03,4.72910E-02
-1.8402560E-03,4.87559E-02
-1.8402272E-03,4.97324E-02
-1.8401984E-03,4.77793E-02
-1.8401696E-03,4.72910E-02
-1.8401408E-03,5.02207E-02
-1.8401120E-03,4.87559E-02
-1.8400832E-03,4.87559E-02
-1.8400544E-03,4.72910E-02
-1.8400256E-03,4.87559E-02
-1.8399968E-03,4.87559E-02
-1.8399680E-03,4.87559E-02
-1.8399392E-03,4.72910E-02
-1.8399104E-03,4.82676E-02
-1.8398816E-03,4.77793E-02
-1.8398528E-03,4.87559E-02
-1.8398240E-03,4.87559E-02
-1.8397952E-03,4.77793E-02
-1.8397664E-03,4.77793E-02
-1.8397376E-03,4.77793E-02
-1.8397088E-03,4.92441E-02
-1.8396800E-03,4.87559E-02
-1.8396512E-03,4.72910E-02
-1.8396224E-03,4.72910E-02
-1.8395936E-03,4.82676E-02
-1.8395648E-03,4.87559E-02
-1.8395360E-03,4.97324E-02
-1.8395072E-03,4.82676E-02
-1.8394784E-03,4.82676E-02
-1.8394496E-03,4.82676E-02
-1.8394208E-03,4.87559E-02
-1.8393920E-03,4.82676E-02
-1.8393632E-03,4.87559E-02
-1.8393344E-03,4.87559E-02
-1.8393056E-03,4.82676E-02
-1.8392768E-03,4.87559E-02
-1.8392480E-03,4.72910E-02
-1.8392192E-03,4.92441E-02
-1.8391904E-03,4.77793E-02
-1.8391616E-03,4.82676E-02
-1.8391328E-03,4.97324E-02
-1.8391040E-03,4.82676E-02
-1.8390752E-03,4.92441E-02
-1.8390464E-03,4.92441E-02
-1.8390176E-03,5.02207E-02
-1.8389888E-03,4.72910E-02
-1.8389600E-03,4.82676E-02
-1.8389312E-03,4.97324E-02
-1.8389024E-03,4.92441E-02
-1.8388736E-03,4.87559E-02
-1.8388448E-03,4.87559E-02
-1.8388160E-03,5.02207E-02
-1.8387872E-03,4.92441E-02
-1.8387584E-03,4.82676E-02
-1.8387296E-03,4.82676E-02
-1.8387008E-03,4.77793E-02
-1.8386720E-03,4.72910E-02
-1.8386432E-03,4.77793E-02
-1.8386144E-03,4.72910E-02
-1.8385856E-03,4.82676E-02
-1.8385568E-03,4.82676E-02
-1.8385280E-03,4.87559E-02
-1.8384992E-03,4.72910E-02
-1.8384704E-03,4.97324E-02
-1.8384416E-03,4.87559E-02
-1.8384128E-03,4.82676E-02
-1.8383840E-03,5.02207E-02
-1.8383552E-03,4.82676E-02
-1.8383264E-03,4.77793E-02
-1.8382976E-03,4.92441E-02
-1.8382688E-03,4.92441E-02
-1.8382400E-03,4.82676E-02
-1.8382112E-03,4.77793E-02
-1.8381824E-03,4.82676E-02
-1.8381536E-03,4.77793E-02
-1.8381248E-03,4.72910E-02
-1.8380960E-03,4.77793E-02
-1.8380672E-03,4.72910E-02
-1.8380384E-03,4.72910E-02
-1.8380096E-03,4.82676E-02
-1.8379808E-03,4.77793E-02
-1.8379520E-03,4.77793E-02
-1.8379232E-03,4.72910E-02
-1.8378944E-03,4.82676E-02
-1.8378656E-03,4.82676E-02
-1.8378368E-03,4.87559E-02
-1.8378080E-03,4.82676E-02
-1.8377792E-03,4.77793E-02
-1.8377504E-03,4.72910E-02
